Day,BingSearch_PaidSearchBrand_MediaCost,Criteo_Prospecting_MediaCost,Criteo_Retargeting_MediaCost,DV360_Prospecting_MediaCost,DV360_Retargeting_MediaCost,Facebook_MediaCost,GoogleSearch_PaidSearchBrand_MediaCost,GoogleSearch_PaidSearchNonBrand_MediaCost,GoogleSearch_ShoppingAdsBrandNonBrand_MediaCost,Influential_Conversions_MediaCost,Influential_SiteTraffic_MediaCost,Snapchat_AddToCartYoungAdults_MediaCost,Snapchat_Awareness_MediaCost,Snapchat_Conversions_MediaCost,Snapchat_ConversionsSnapAds_MediaCost,Snapchat_ConversionsYoungAdults_MediaCost,Snapchat_Traffic_MediaCost,Snapchat_VideoViewsYoungAdults_MediaCost,TheTradeDesk_Prospecting_MediaCost,TheTradeDesk_Retargeting_MediaCost,YouTube_Prospecting_MediaCost,YouTube_Retargeting_MediaCost,BingSearch_PaidSearchBrand_Impressions,Criteo_Prospecting_Impressions,Criteo_Retargeting_Impressions,DV360_Prospecting_Impressions,DV360_Retargeting_Impressions,Facebook_Impressions,GoogleSearch_PaidSearchBrand_Impressions,GoogleSearch_PaidSearchNonBrand_Impressions,GoogleSearch_ShoppingAdsBrandNonBrand_Impressions,Influential_Conversions_Impressions,Influential_SiteTraffic_Impressions,Snapchat_AddToCartYoungAdults_Impressions,Snapchat_Awareness_Impressions,Snapchat_Conversions_Impressions,Snapchat_ConversionsSnapAds_Impressions,Snapchat_ConversionsYoungAdults_Impressions,Snapchat_Traffic_Impressions,Snapchat_VideoViewsYoungAdults_Impressions,TheTradeDesk_Prospecting_Impressions,TheTradeDesk_Retargeting_Impressions,YouTube_Prospecting_Impressions,YouTube_Retargeting_Impressions,Orders,holiday
2022-03-04,52.660000000000004,0.0,0.0,0.0,0.0,1405.3000000000002,365.76,196.59,0.0,0.0,0.0,0.0,374.486448,15.276475,0.0,0.0,249.98334,0.0,262.073117,261.35194000000007,0.0,0.0,139.0,0.0,0.0,0.0,0.0,265359.0,872.0,1720.0,0.0,0.0,0.0,0.0,220388.0,5441.0,0.0,0.0,69042.0,0.0,79677.0,14659.0,0.0,0.0,17,0
2022-03-05,24.97,0.0,0.0,0.0,0.0,1903.5899999999997,518.83,146.89,0.0,0.0,0.0,0.0,339.08791199999996,27.882488,0.0,0.0,250.0,0.0,268.0775059999999,259.9849090000001,0.0,0.0,112.0,0.0,0.0,0.0,0.0,341817.0,868.0,1788.0,0.0,0.0,0.0,0.0,238769.0,12654.0,0.0,0.0,94438.0,0.0,86226.0,13593.0,0.0,0.0,17,0
2022-03-06,67.04,0.0,0.0,0.0,0.0,1601.149998,496.75,246.69,0.0,0.0,0.0,0.0,305.655543,29.608396,0.0,0.0,250.0,0.0,271.25572399999993,264.7919570000001,0.0,0.0,105.0,0.0,0.0,0.0,0.0,337274.0,856.0,2160.0,0.0,0.0,0.0,0.0,219119.0,12462.0,0.0,0.0,95443.0,0.0,90811.0,14407.0,0.0,0.0,25,0
2022-03-07,58.89000000000001,0.0,0.0,0.0,0.0,4279.11,304.31,199.06000000000003,0.0,0.0,0.0,0.0,272.207241,22.950777,0.0,0.0,249.99988300000004,0.0,277.207061,259.212936,0.0,0.0,142.0,0.0,0.0,0.0,0.0,538157.0,976.0,2066.0,0.0,0.0,0.0,0.0,173638.0,9514.0,0.0,0.0,82190.0,0.0,72193.0,13629.0,0.0,0.0,15,0
2022-03-08,50.709999999999994,0.0,0.0,0.0,0.0,4377.910002,283.65999999999997,215.24,0.0,0.0,0.0,0.0,247.478235,17.53028,0.0,0.0,249.95307100000002,0.0,268.5508180000001,249.40861800000002,0.0,0.0,124.0,0.0,0.0,0.0,0.0,516222.0,1005.0,1971.0,0.0,0.0,0.0,0.0,139486.0,7344.0,0.0,0.0,76738.0,0.0,91112.0,13907.0,0.0,0.0,32,0
2022-03-09,56.22999999999999,0.0,0.0,0.0,0.0,2959.1200010000002,263.37,109.39999999999998,0.0,0.0,0.0,0.0,254.527861,25.846731,0.0,0.0,450.0,0.0,269.55531399999995,242.94771599999996,0.0,0.0,152.0,0.0,0.0,0.0,0.0,437290.0,935.0,2109.0,0.0,0.0,0.0,0.0,140625.0,11300.0,0.0,0.0,126622.0,0.0,75454.0,13419.0,0.0,0.0,20,0
2022-03-10,64.85999999999999,0.0,0.0,0.0,0.0,2478.2500000000005,435.78999999999996,170.94,0.0,0.0,0.0,0.0,165.29688199999998,67.276138,0.0,0.0,449.931121,0.0,310.971329,239.61666299999993,0.0,0.0,135.0,0.0,0.0,0.0,0.0,315108.0,909.0,1802.0,0.0,0.0,0.0,0.0,89293.0,18382.0,0.0,0.0,111514.0,0.0,90548.0,11612.0,0.0,0.0,15,0
2022-03-11,47.58,0.0,0.0,0.0,0.0,2159.130001,351.59000000000003,228.63,0.0,0.0,0.0,0.0,28.722972,14.757219,0.0,0.0,449.995332,0.0,61.24350499999999,135.99749699999998,0.0,0.0,126.0,0.0,0.0,0.0,0.0,265458.0,817.0,1868.0,0.0,0.0,0.0,0.0,28867.0,5042.0,0.0,0.0,109678.0,0.0,21597.0,8710.0,0.0,0.0,21,0
2022-03-12,50.76,0.0,0.0,0.0,0.0,1903.5300000000002,411.59000000000003,349.78000000000003,0.0,0.0,0.0,0.0,123.903626,21.726353,0.0,0.0,450.0,0.0,55.09137600000001,134.82171400000001,0.0,0.0,126.0,0.0,0.0,0.0,0.0,198078.0,774.0,2278.0,0.0,0.0,0.0,0.0,74851.0,7149.0,0.0,0.0,122686.0,0.0,13980.0,5667.0,0.0,0.0,17,0
2022-03-13,12.030000000000001,0.0,0.0,0.0,0.0,1493.71,282.34000000000003,405.39000000000004,0.0,0.0,0.0,0.0,119.368506,42.128314,0.0,0.0,450.0,0.0,36.5898260001,133.768082,0.0,0.0,65.0,0.0,0.0,0.0,0.0,166265.0,733.0,2938.0,0.0,0.0,0.0,0.0,70854.0,17203.0,0.0,0.0,115020.0,0.0,5276.0,5584.0,0.0,0.0,13,0
2022-03-14,61.949999999999996,0.0,0.0,0.0,0.0,828.49,256.92,280.58,0.0,0.0,0.0,0.0,175.475,41.01885,0.0,0.0,300.0,0.0,0.0,132.56749599999998,0.0,0.0,135.0,0.0,0.0,0.0,0.0,97683.0,967.0,2699.0,0.0,0.0,0.0,0.0,129928.0,17370.0,0.0,0.0,59494.0,0.0,8.0,4831.0,0.0,0.0,9,0
2022-03-15,53.18,0.0,0.0,0.0,0.0,905.040001,267.49,414.00999999999993,0.0,0.0,0.0,0.0,203.379503,82.694894,0.0,0.0,399.951195,0.0,0.0,130.95825299999998,0.0,0.0,108.0,0.0,0.0,0.0,0.0,94701.0,1002.0,2899.0,0.0,0.0,0.0,0.0,160581.0,36448.0,0.0,0.0,85962.0,0.0,9.0,6968.0,0.0,0.0,14,0
2022-03-16,51.65,0.0,0.0,0.0,0.0,1211.63,304.6,243.32,0.0,0.0,0.0,0.0,204.536845,112.272741,0.0,0.0,400.0,0.0,0.0,117.872508,0.0,0.0,102.0,0.0,0.0,0.0,0.0,99985.0,1050.0,2854.0,0.0,0.0,0.0,0.0,158633.0,43373.0,0.0,0.0,88665.0,0.0,7.0,5942.0,0.0,0.0,27,0
2022-03-17,53.519999999999996,0.0,0.0,0.0,0.0,1117.7400000000002,423.95,353.35999999999996,0.0,0.0,0.0,0.0,209.401408,11.793162,0.0,0.0,400.0,0.0,0.0,116.96164,0.0,0.0,105.0,0.0,0.0,0.0,0.0,102946.0,931.0,2731.0,0.0,0.0,0.0,0.0,167138.0,3935.0,0.0,0.0,100354.0,0.0,3.0,6723.0,0.0,0.0,12,0
2022-03-18,29.9,0.0,0.0,0.0,0.0,367.15999999999997,414.03000000000003,255.26999999999998,0.0,0.0,0.0,0.0,208.455795,0.020256,0.0,0.0,328.825151,0.0,0.0,116.509234,0.0,0.0,81.0,0.0,0.0,0.0,0.0,29495.0,966.0,2688.0,0.0,0.0,0.0,0.0,169795.0,1.0,0.0,0.0,84731.0,0.0,0.0,6313.0,0.0,0.0,4,0
2022-03-19,39.09,0.0,0.0,0.0,0.0,84.33,490.90999999999997,393.1000000000001,0.0,0.0,0.0,0.0,242.010783,0.0,0.0,0.0,329.705731,0.0,0.0,116.55572399999998,0.0,0.0,79.0,0.0,0.0,0.0,0.0,7302.0,879.0,3036.0,0.0,0.0,0.0,0.0,189102.0,0.0,0.0,0.0,81262.0,0.0,0.0,5630.0,0.0,0.0,7,0
2022-03-20,15.97,0.0,0.0,0.0,0.0,169.86,588.04,349.9700000000001,0.0,0.0,0.0,0.0,221.016792,0.0,0.0,0.0,330.0,0.0,0.0,114.75370200000002,0.0,0.0,62.0,0.0,0.0,0.0,0.0,21923.0,1088.0,3186.0,0.0,0.0,0.0,0.0,176289.0,0.0,0.0,0.0,78261.0,0.0,0.0,6075.0,0.0,0.0,7,0
