Amazon_Prospecting_MediaCost,BingSearch_PaidSearchBrand_MediaCost,BingSearch_PaidSearchNonBrand_MediaCost,BingSearch_ShoppingAdsBrandNonBrand_MediaCost,CTV_Awareness_MediaCost,Criteo_Prospecting_MediaCost,Criteo_Retargeting_MediaCost,DV360_Prospecting_MediaCost,DV360_Retargeting_MediaCost,Facebook_MediaCost,GoogleSearch_NativeDiscoveryAds_MediaCost,GoogleSearch_PaidSearchBrand_MediaCost,GoogleSearch_PaidSearchNonBrand_MediaCost,GoogleSearch_ShoppingAdsBrandNonBrand_MediaCost,Influential_Awareness_MediaCost,Influential_Conversions_MediaCost,LinearTV_Awareness_MediaCost,Pinterest_Prospecting_MediaCost,Pinterest_Retargeting_MediaCost,Radio_Awareness_MediaCost,Snapchat_AddtoCartTeens_MediaCost,Snapchat_AddtoCartYoungAdults_MediaCost,Snapchat_Awareness_MediaCost,Snapchat_Conversions_MediaCost,Snapchat_ConversionsTeens_MediaCost,Snapchat_ConversionsYoungAdults_MediaCost,Snapchat_VideoViewsTeens_MediaCost,Snapchat_VideoViewsYoungAdults_MediaCost,TheTradeDesk_Prospecting_MediaCost,TheTradeDesk_Retargeting_MediaCost,Tinder_Prospecting_MediaCost,Twitch_Prospecting_MediaCost,YouTube_Prospecting_MediaCost,YouTube_Retargeting_MediaCost,Amazon_Prospecting_Impressions,BingSearch_PaidSearchBrand_Impressions,BingSearch_PaidSearchNonBrand_Impressions,BingSearch_ShoppingAdsBrandNonBrand_Impressions,CTV_Awareness_Impressions,Criteo_Prospecting_Impressions,Criteo_Retargeting_Impressions,DV360_Prospecting_Impressions,DV360_Retargeting_Impressions,Facebook_Impressions,GoogleSearch_NativeDiscoveryAds_Impressions,GoogleSearch_PaidSearchBrand_Impressions,GoogleSearch_PaidSearchNonBrand_Impressions,GoogleSearch_ShoppingAdsBrandNonBrand_Impressions,Influential_Awareness_Impressions,Influential_Conversions_Impressions,LinearTV_Awareness_Impressions,Pinterest_Prospecting_Impressions,Pinterest_Retargeting_Impressions,Radio_Awareness_Impressions,Snapchat_AddtoCartTeens_Impressions,Snapchat_AddtoCartYoungAdults_Impressions,Snapchat_Awareness_Impressions,Snapchat_Conversions_Impressions,Snapchat_ConversionsTeens_Impressions,Snapchat_ConversionsYoungAdults_Impressions,Snapchat_VideoViewsTeens_Impressions,Snapchat_VideoViewsYoungAdults_Impressions,TheTradeDesk_Prospecting_Impressions,TheTradeDesk_Retargeting_Impressions,Tinder_Prospecting_Impressions,Twitch_Prospecting_Impressions,YouTube_Prospecting_Impressions,YouTube_Retargeting_Impressions,Orders,holiday
0.0,959.0399999999998,31.98,111.62,0.0,0.0,0.0,2897.0099999999993,1902.3499999999997,19538.940001,93.586627,7184.269999999999,1269.9899999999998,605.561702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1661.0327570000002,1322.4438879999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5595.0,551.0,5048.0,0.0,0.0,0.0,462035.0,106319.0,1040807.0,8523.0,10669.0,10945.0,85517.0,0.0,0.0,0.0,82.0,59.0,0.0,0.0,0.0,0.0,0.0,772611.0,150224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373,0
0.0,720.1000000000001,132.68,138.93,0.0,0.0,0.0,2836.8500000000004,2135.9700000000003,20586.050001000003,77.695683,6769.609999999998,1214.4599999999998,636.56727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2445.64874,1395.996575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6012.0,677.0,5166.0,0.0,0.0,0.0,384793.0,112184.0,963897.0,7089.0,10539.0,10836.0,83573.0,0.0,0.0,0.0,85.0,55.0,0.0,0.0,0.0,0.0,0.0,1140285.0,163774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399,0
0.0,957.89,59.89,112.94,0.0,0.0,0.0,2636.259999999998,1728.3300000000004,20632.239997999997,50.985875,6679.990000000001,1067.3,579.2504759999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2046.982877,1298.987324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5266.0,587.0,6593.0,0.0,0.0,0.0,307231.0,96633.0,934717.0,5190.0,10102.0,9495.0,77065.0,0.0,0.0,0.0,89.0,44.0,0.0,0.0,0.0,0.0,0.0,791634.0,149066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,0
0.0,813.56,33.49,125.84,0.0,0.0,0.0,2427.43,2065.17,17330.370007999998,123.383463,5279.969999999999,1579.99,457.582298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2088.497369,1332.6349610000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5216.0,662.0,5116.0,0.0,0.0,0.0,261528.0,125704.0,882797.0,19604.0,9422.0,12908.0,67392.0,0.0,0.0,0.0,64.0,55.0,0.0,0.0,0.0,0.0,0.0,856043.0,150249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342,0
0.0,543.6999999999999,35.04,105.07,0.0,0.0,0.0,4492.340000000001,1713.35,21308.2,97.024773,5963.019999999999,1888.7000000000005,455.209351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2228.147328,1407.625962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4944.0,484.0,3869.0,0.0,0.0,0.0,346492.0,95769.0,826942.0,16330.0,8837.0,16631.0,63423.0,0.0,0.0,0.0,82.0,32.0,0.0,0.0,0.0,0.0,0.0,708055.0,177802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355,0
0.0,740.4199999999996,65.8,130.33,0.0,0.0,0.0,4451.27,1760.8700000000001,20658.810003000002,71.784355,6616.789999999998,1805.96,500.07542199999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2195.216094,1266.6431579999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4581.0,514.0,4829.0,0.0,0.0,0.0,348708.0,99051.0,697512.0,11459.0,9821.0,16326.0,66097.0,0.0,0.0,0.0,58.0,24.0,0.0,0.0,0.0,0.0,0.0,838439.0,159570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407,0
0.0,935.7100000000002,75.79,160.09,0.0,0.0,0.0,4408.97,1721.4900000000005,20609.14,132.798081,7407.790000000001,1147.03,3019.609156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026.353477,1229.242936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5853.0,662.0,6604.0,0.0,0.0,0.0,408301.0,99729.0,686302.0,13016.0,12167.0,11974.0,323118.0,0.0,0.0,0.0,89.0,46.0,0.0,0.0,0.0,0.0,0.0,707734.0,125668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,0
0.0,887.9899999999999,11.75,152.33,0.0,0.0,0.0,4364.720000000001,1637.97,21514.179999999997,72.304562,8535.07,1771.9699999999998,10846.159608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1869.840461,1035.128813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5066.0,447.0,5782.0,0.0,0.0,0.0,384775.0,85392.0,710599.0,5466.0,12490.0,17654.0,976850.0,0.0,0.0,0.0,80.0,48.0,0.0,0.0,0.0,0.0,0.0,854322.0,97118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481,0
0.0,882.0299999999999,26.32,201.49,0.0,0.0,0.0,4299.75,1694.7400000000002,22599.379999,101.49276699999999,6984.060000000001,1923.71,14243.903128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1777.866809,952.289584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5005.0,496.0,6090.0,0.0,0.0,0.0,395584.0,86294.0,703039.0,21994.0,11728.0,16987.0,1233845.0,0.0,0.0,0.0,36.0,48.0,0.0,0.0,0.0,0.0,0.0,564741.0,94052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466,0
0.0,787.92,53.0,134.41,0.0,0.0,0.0,3371.000000000001,1493.5999999999997,22978.220004000003,93.02811500000001,6111.119999999998,1915.2999999999997,3905.858084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.2946350000002,952.4329660000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5187.0,437.0,6238.0,0.0,0.0,0.0,319444.0,77462.0,878568.0,16344.0,11425.0,18099.0,755657.0,0.0,0.0,0.0,87.0,56.0,0.0,0.0,0.0,0.0,0.0,450422.0,91056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,0
0.0,847.3999999999999,105.81,104.9,0.0,0.0,0.0,4205.630000000001,1471.6399999999999,23056.969996,42.06866,5140.3099999999995,2251.9400000000005,4142.505891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.861918,919.773136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4675.0,498.0,5727.0,0.0,0.0,0.0,405064.0,77469.0,882524.0,6999.0,10213.0,17869.0,752648.0,0.0,0.0,0.0,53.0,42.0,0.0,0.0,0.0,0.0,0.0,503740.0,89293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436,0
0.0,644.0100000000001,85.86,63.93,0.0,0.0,0.0,3781.95,2089.7599999999993,22967.879998999997,38.924439,5283.550000000001,2906.1300000000006,5029.923754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1879.7850049999997,917.648601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4313.0,496.0,4308.0,0.0,0.0,0.0,435057.0,100948.0,861132.0,4876.0,9245.0,22958.0,758451.0,0.0,0.0,0.0,45.0,22.0,0.0,0.0,0.0,0.0,0.0,682849.0,96301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416,0
0.0,835.0200000000002,47.010000000000005,119.04,0.0,0.0,0.0,4216.340000000001,2107.899999999999,22881.869999,32.726705,6845.17,3436.17,5047.077051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.6444589999999,910.384928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4166.0,525.0,4860.0,0.0,0.0,0.0,472980.0,103633.0,869309.0,3595.0,10146.0,25646.0,569757.0,0.0,0.0,0.0,44.0,14.0,0.0,0.0,0.0,0.0,0.0,546364.0,100933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461,0
0.0,889.9099999999997,82.82,178.44,0.0,0.0,0.0,4156.74,2111.5199999999995,19215.619999,26.242537,7362.35,3084.98,2939.543495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1643.2181480000002,810.45119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4635.0,472.0,8405.0,0.0,0.0,0.0,483053.0,109067.0,733542.0,3335.0,11857.0,24443.0,386931.0,0.0,0.0,0.0,74.0,41.0,0.0,0.0,0.0,0.0,0.0,392195.0,88305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395,0
0.0,759.2899999999998,14.76,305.76,0.0,0.0,0.0,3950.6800000000003,2084.02,19722.319990999997,14.65214,6984.219999999999,2001.3899999999996,2721.843278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.414141,546.819213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800.0,401.0,8528.0,0.0,0.0,0.0,429125.0,98554.0,779972.0,2064.0,11391.0,17790.0,300249.0,0.0,0.0,0.0,69.0,42.0,0.0,0.0,0.0,0.0,0.0,318224.0,61014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,0
0.0,843.8100000000004,106.96,224.38,0.0,0.0,0.0,3450.26,1796.1200000000001,17513.099995,41.314409,6135.770000000001,2098.9499999999994,4928.422193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.258848,429.743527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5367.0,539.0,8107.0,0.0,0.0,0.0,369828.0,81433.0,698009.0,9020.0,10916.0,18022.0,569864.0,0.0,0.0,0.0,46.0,28.0,0.0,0.0,0.0,0.0,0.0,317925.0,49527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421,0
0.0,544.64,105.87,166.8,0.0,0.0,0.0,2218.72,1614.3,15767.449991999998,32.592951,7348.709999999999,1710.9100000000003,5611.703668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.314453,497.92329800000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5208.0,617.0,7697.0,0.0,0.0,0.0,269142.0,77444.0,571171.0,7312.0,11619.0,15641.0,608537.0,0.0,0.0,0.0,39.0,30.0,0.0,0.0,0.0,0.0,0.0,311040.0,53659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446,0
0.0,904.48,140.15999999999997,201.42,0.0,0.0,0.0,595.4099999999999,1249.6800000000003,5301.910006,36.912179,8089.210000000001,1808.1799999999996,7520.517596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.359102,711.101946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4730.0,3135.0,7600.0,0.0,0.0,0.0,79175.0,62535.0,312034.0,8334.0,11000.0,18288.0,754105.0,0.0,0.0,0.0,49.0,26.0,0.0,0.0,0.0,0.0,0.0,326853.0,84586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395,0
0.0,2006.0099999999998,752.5400000000001,235.62,0.0,0.0,0.0,581.5899999999999,1250.0100000000002,4920.970000999999,17.130663,7475.579999999997,2190.0999999999995,4654.919242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1593.3610370000001,1050.928044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5782.0,7683.0,6804.0,0.0,0.0,0.0,74027.0,64137.0,289180.0,3340.0,9899.0,18075.0,424481.0,0.0,0.0,0.0,29.0,21.0,0.0,0.0,0.0,0.0,0.0,373562.0,126554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370,0
0.0,2406.76,768.23,151.02,0.0,0.0,0.0,567.6699999999996,1219.4299999999998,5211.649995999999,19.851155,7901.5199999999995,2728.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.383644,864.717083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8004.0,7586.0,4561.0,0.0,0.0,0.0,77133.0,62468.0,286747.0,2105.0,11424.0,19540.0,0.0,0.0,0.0,0.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,362959.0,103508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392,0
0.0,2613.960000000001,2482.9700000000007,218.09,0.0,0.0,0.0,551.1099999999998,1182.8700000000003,5014.739998999999,27.802034,8159.3,2447.259999999999,7275.686652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.9587390000002,817.929855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10223.0,13985.0,5975.0,0.0,0.0,0.0,81129.0,58275.0,262875.0,2568.0,12608.0,19770.0,427179.0,0.0,0.0,0.0,58.0,32.0,0.0,0.0,0.0,0.0,0.0,339064.0,95152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419,0
0.0,2856.450000000001,2562.6200000000003,158.75,0.0,0.0,0.0,531.71,1142.4499999999998,8635.829994,30.122048,7494.37,1992.6399999999999,7400.080554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.8702349999999,978.8653730000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7223.0,10770.0,5776.0,0.0,0.0,0.0,78466.0,54706.0,293876.0,2659.0,11633.0,17220.0,606150.0,0.0,0.0,0.0,50.0,41.0,0.0,0.0,0.0,0.0,0.0,282316.0,132577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405,0
0.0,3163.69,1102.14,135.18,0.0,0.0,0.0,511.88000000000017,1085.6399999999999,14174.679995999999,18.566752,6217.379999999999,2586.3100000000013,5783.768288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,893.947927,1322.681943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8630.0,9049.0,5406.0,0.0,0.0,0.0,70085.0,54932.0,423838.0,1931.0,11470.0,18720.0,540090.0,0.0,0.0,0.0,42.0,45.0,0.0,0.0,0.0,0.0,0.0,167919.0,200928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392,0
0.0,3038.9399999999996,854.9200000000001,222.73,0.0,0.0,0.0,461.56,760.8400000000001,8301.009996,17.919419,7001.51,2135.8700000000003,3998.169491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1429.710469,1656.8831599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,9534.0,7875.0,5863.0,0.0,0.0,0.0,50921.0,42914.0,240248.0,2240.0,12104.0,16902.0,405364.0,0.0,0.0,0.0,66.0,81.0,0.0,0.0,0.0,0.0,0.0,391349.0,211518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387,0
0.0,3571.2200000000003,1048.16,258.37,0.0,0.0,0.0,462.10000000000025,910.02,7138.820000999999,10.796186,6012.030000000001,2114.2000000000003,3664.533072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.9783669999997,2035.9204200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9491.0,6915.0,5595.0,0.0,0.0,0.0,51158.0,43470.0,301244.0,2222.0,10739.0,14814.0,365649.0,0.0,0.0,0.0,59.0,51.0,0.0,0.0,0.0,0.0,0.0,797478.0,282157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390,0
0.0,3317.0100000000007,449.85999999999996,356.25,0.0,0.0,0.0,416.95,1097.51,7799.5999839999995,9.626015,5711.960000000001,2413.6300000000006,3922.892009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2792.0781979999997,1798.054086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,10855.0,4407.0,5328.0,0.0,0.0,0.0,48252.0,48824.0,359984.0,1372.0,9798.0,15261.0,374681.0,0.0,0.0,0.0,35.0,14.0,0.0,0.0,0.0,0.0,0.0,901783.0,276829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361,0
0.0,3306.230000000001,133.63,366.82,0.0,0.0,0.0,280.08000000000004,731.9299999999998,10213.980003,10.383864,6550.89,2263.22,4166.468929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2908.9777300000005,1723.515145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12195.0,3654.0,5832.0,0.0,0.0,0.0,41085.0,37825.0,546021.0,1635.0,10402.0,18232.0,415822.0,0.0,0.0,0.0,28.0,9.0,0.0,0.0,0.0,0.0,0.0,1013342.0,273727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469,0
0.0,2520.8,690.0699999999999,320.26,0.0,0.0,0.0,2763.0600000000004,1801.179999999999,5434.610006999999,3.396335,7475.4900000000025,2237.0299999999997,4329.270716,0.0,0.0,0.0,894.3199999999999,359.31999999999994,0.0,469.862156,722.152492,0.0,0.0,2579.3866759999996,1697.289355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12410.0,13613.0,6735.0,7792.0,0.0,0.0,0.0,182075.0,88505.0,258074.0,1489.0,12374.0,17833.0,449589.0,0.0,0.0,0.0,137331.0,33442.0,0.0,154395.0,100407.0,0.0,0.0,502922.0,194576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479,0
0.0,2594.0199999999995,559.1900000000002,378.61,0.0,0.0,0.0,2775.9799999999996,1787.9900000000002,6205.940014,21.449939999999998,6753.640000000002,2256.6100000000006,4276.663087999999,0.0,0.0,0.0,858.46,572.1700000000001,0.0,304.29,449.17475099999996,0.0,0.0,782.675907,750.4034300000001,363.81999999999994,363.82,0.0,0.0,0.0,0.0,0.0,0.0,29462.0,15759.0,6893.0,7491.0,0.0,0.0,0.0,227647.0,112384.0,278701.0,3778.0,12386.0,15907.0,441524.0,0.0,0.0,0.0,115890.0,54918.0,0.0,83335.0,51743.0,0.0,0.0,96503.0,68869.0,57150.0,55069.0,0.0,0.0,0.0,0.0,0.0,0.0,490,0
0.0,2282.05,371.9200000000001,501.08,0.0,0.0,0.0,2753.050000000001,1648.93,5420.649993999999,106.073357,5907.2,2372.4700000000007,5020.355072,0.0,0.0,0.0,857.1500000000002,571.4499999999999,0.0,304.254434,452.529555,0.0,0.0,774.0141840000001,679.6882959999999,363.82,363.82,0.0,0.0,0.0,0.0,0.0,0.0,56787.0,11756.0,5754.0,7795.0,0.0,0.0,0.0,297306.0,102952.0,289005.0,9380.0,11665.0,16355.0,493210.0,0.0,0.0,0.0,96130.0,39588.0,0.0,95025.0,58283.0,0.0,0.0,122377.0,70054.0,59458.0,48810.0,0.0,0.0,0.0,0.0,0.0,0.0,484,0
0.0,708.0199999999999,332.7300000000001,442.31,0.0,0.0,0.0,2700.9300000000007,1186.7299999999998,6204.909995999999,92.648243,6240.41,2019.9499999999998,4767.405196,0.0,0.0,0.0,857.14,571.4300000000001,0.0,228.543499,293.986145,0.0,0.0,996.5510899999999,1193.936244,230.91530999999998,230.019705,0.0,0.0,0.0,0.0,0.0,0.0,66014.0,6478.0,5841.0,7263.0,0.0,0.0,0.0,260552.0,66746.0,307392.0,9849.0,12527.0,14713.0,477897.0,0.0,0.0,0.0,115517.0,40512.0,0.0,100965.0,44034.0,0.0,0.0,259476.0,163386.0,36032.0,26693.0,0.0,0.0,0.0,0.0,0.0,0.0,461,0
0.0,500.8699999999999,275.71,627.32,0.0,0.0,0.0,2662.739999999999,963.1500000000001,6493.319999,73.821517,5735.360000000001,1634.0300000000004,5093.416858,0.0,0.0,0.0,857.1299999999999,571.4200000000001,0.0,387.96410199999997,402.683783,0.0,0.0,2387.215936,3707.889749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22462.0,4323.0,4503.0,7488.0,0.0,0.0,0.0,253709.0,54215.0,306996.0,8798.0,10971.0,13448.0,468839.0,0.0,0.0,0.0,126863.0,56035.0,0.0,206793.0,65785.0,0.0,0.0,655797.0,538565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,0
0.0,307.87999999999994,115.10000000000001,811.71,0.0,0.0,0.0,2624.4000000000005,1041.2299999999998,6629.489998,55.718951,5347.199999999999,1786.1000000000001,4825.6474880000005,0.0,0.0,0.0,857.13,571.43,0.0,427.99591899999996,467.425166,0.0,0.0,2373.9906330000003,3174.847759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1720.0,3053.0,2165.0,6075.0,0.0,0.0,0.0,235415.0,51931.0,302230.0,6871.0,10259.0,13974.0,509523.0,0.0,0.0,0.0,104546.0,47496.0,0.0,240586.0,70565.0,0.0,0.0,695990.0,457663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514,0
0.0,421.0299999999999,132.49,649.78,0.0,0.0,0.0,2611.2999999999984,1407.6699999999985,6331.670004,66.244418,6877.820000000002,2392.4500000000003,5638.277235,0.0,0.0,0.0,857.1200000000001,571.4300000000001,0.0,422.25277000000006,438.706197,0.0,0.0,1739.0009710000002,2594.238234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1508.0,3614.0,2084.0,6972.0,0.0,0.0,0.0,258614.0,69700.0,299550.0,7363.0,11683.0,17397.0,568744.0,0.0,0.0,0.0,83326.0,41916.0,0.0,293262.0,72325.0,0.0,0.0,563296.0,378661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,0
0.0,481.31000000000006,515.05,741.28,0.0,0.0,0.0,2607.1000000000017,1828.12,7161.969997,104.040085,6822.8499999999985,2311.9500000000007,5959.061632,0.0,0.0,0.0,857.15,571.42,0.0,338.57540600000004,352.000179,0.0,0.0,1947.982974,2579.675111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136083.0,4313.0,6665.0,9034.0,0.0,0.0,0.0,325145.0,94719.0,350359.0,9543.0,13410.0,17981.0,644043.0,0.0,0.0,0.0,78114.0,41398.0,524630.0,429516.0,69109.0,0.0,0.0,616204.0,366841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572,0
0.0,428.1000000000001,289.0,346.91,0.0,0.0,0.0,2529.859999999999,1752.750000000001,8112.029994,55.080706,6263.16,2359.5600000000004,5851.013756,0.0,0.0,0.0,857.1499999999999,571.42,0.0,348.300695,407.604019,0.0,0.0,2184.288082,3467.4038560000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125272.0,4297.0,5294.0,8866.0,0.0,0.0,0.0,353592.0,88169.0,383909.0,9217.0,13178.0,17415.0,608983.0,0.0,0.0,0.0,83731.0,43530.0,621464.0,255514.0,63708.0,0.0,0.0,671437.0,471497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523,0
0.0,469.24000000000007,134.99,660.09,0.0,0.0,0.0,2230.03,1607.9399999999998,8283.230006,92.394132,5519.72,1910.0499999999995,6044.083067,0.0,0.0,0.0,857.14,571.42,0.0,395.84639,553.981737,0.0,0.0,2139.903419,3431.7173350000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76319.0,3985.0,3775.0,8599.0,0.0,0.0,0.0,310078.0,80182.0,375711.0,7496.0,12222.0,16089.0,573630.0,0.0,0.0,0.0,73056.0,36494.0,597126.0,168440.0,56500.0,0.0,0.0,583960.0,444551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512,0
0.0,568.0900000000001,371.52,766.86,0.0,0.0,0.0,2090.889999999999,1588.3299999999992,8021.000001999999,53.50876,5948.43,1944.8700000000003,5927.586795,0.0,0.0,0.0,857.15,571.4300000000001,0.0,347.02227300000004,487.549212,0.0,0.0,792.1153019999999,1265.144752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88390.0,4332.0,6526.0,16110.0,0.0,0.0,0.0,322896.0,79967.0,357429.0,7018.0,12444.0,15750.0,556784.0,0.0,0.0,0.0,72996.0,37375.0,594986.0,133607.0,66951.0,0.0,0.0,210498.0,168735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500,0
0.0,527.9799999999998,133.68,610.07,0.0,0.0,0.0,2344.009999999999,1422.35,8218.869995000001,71.963023,5338.76,1792.0300000000002,6258.261469,0.0,0.0,0.0,857.1199999999999,571.44,0.0,354.021316,1092.415365,0.0,0.0,228.38849100000002,3.576876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91567.0,4353.0,3359.0,10254.0,0.0,0.0,0.0,400239.0,70216.0,357101.0,5088.0,11491.0,16101.0,567557.0,0.0,0.0,0.0,67488.0,41983.0,599423.0,124038.0,159108.0,0.0,0.0,63936.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461,0
